candidate_id,site_id,site_name,bom_id,class,asset_role,planned_asset_ref,source_state,cluster_id,x_m,y_m,z_resolution,yaw_deg,scale,band,placement_policy,resolution_status,collision,nanite,hard_rule,ue_required
SS_002_UTILITY_001,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C01,-128.547,-25.1,socket_or_trace_in_ue,89.08,1.0499,canal_west_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_UTILITY_002,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C01,-128.712,-23.493,socket_or_trace_in_ue,93.07,0.9557,canal_west_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_UTILITY_003,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C01,-123.432,-27.926,socket_or_trace_in_ue,266.35,1.073,canal_east_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_UTILITY_004,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C02,-128.452,-25.739,socket_or_trace_in_ue,97.74,0.9722,canal_west_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_UTILITY_005,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C02,-128.686,-10.397,socket_or_trace_in_ue,81.64,1.0927,canal_west_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_UTILITY_006,SS_002,Dry Canal Entrance,OT_UTIL_006,utility,Drain covers and outlets,map-owned://MOD_UTIL_02,map_owned_definition,SS_002_UTILITY_C02,-123.226,-24.318,socket_or_trace_in_ue,277.8,1.0592,canal_east_bank,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_001,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C01,-123.442,-26.821,socket_or_trace_in_ue,271.88,1.2984,canal_east_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_002,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C01,-123.27,-20.611,socket_or_trace_in_ue,260.72,0.8528,canal_east_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_003,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C01,-128.617,-24.754,socket_or_trace_in_ue,94.78,0.8685,canal_west_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_004,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C01,-123.188,-17.967,socket_or_trace_in_ue,274.9,1.6817,canal_east_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_005,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C02,-128.575,-19.355,socket_or_trace_in_ue,84.06,0.759,canal_west_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_006,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C02,-128.649,-22.459,socket_or_trace_in_ue,81.04,1.5362,canal_west_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_007,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C02,-123.308,-10.782,socket_or_trace_in_ue,276.77,1.0755,canal_east_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_008,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C02,-128.596,-11.17,socket_or_trace_in_ue,89.24,0.9307,canal_west_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_009,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C03,-123.43,-28.907,socket_or_trace_in_ue,271.66,1.4605,canal_east_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_DECAL_010,SS_002,Dry Canal Entrance,OT_DECAL_003,decal,Ground breakup and dust edges,source://FAB_P1B_014/asphalt_debris_pack_tlhjacuva_high,downloaded_source_import_pending,SS_002_DECAL_C03,-128.85,-28.562,socket_or_trace_in_ue,94.58,1.977,canal_west_bank,socket_or_projected,asset_candidate_resolved_transform_still_candidate,None,Not applicable,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_001,SS_002,Dry Canal Entrance,OT_GROUND_005,ground,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,downloaded_source_import_pending,SS_002_GROUND_C01,-123.597,-25.827,terrain_trace_in_ue,262.29,0.9517,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,Simple if tactical,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_002,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C01,-123.524,-22.787,terrain_trace_in_ue,272.33,0.9148,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_003,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C01,-123.595,-18.325,terrain_trace_in_ue,272.71,0.91,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_004,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C01,-128.516,-29.023,terrain_trace_in_ue,99,1.0228,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_005,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C01,-123.39,-26.264,terrain_trace_in_ue,274.67,0.9781,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_006,SS_002,Dry Canal Entrance,OT_GROUND_005,ground,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,downloaded_source_import_pending,SS_002_GROUND_C02,-128.781,-14.021,terrain_trace_in_ue,86.62,0.9887,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,Simple if tactical,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_007,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C02,-123.312,-13.448,terrain_trace_in_ue,261.4,0.9998,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_008,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C02,-128.583,-23.581,terrain_trace_in_ue,91.92,0.9067,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_009,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C02,-128.605,-22.7,terrain_trace_in_ue,92.24,0.9895,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_010,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C02,-123.436,-25.179,terrain_trace_in_ue,266.42,1.0067,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_011,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C03,-128.561,-14.607,terrain_trace_in_ue,96.39,0.8687,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_012,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C03,-128.563,-23.851,terrain_trace_in_ue,88.92,0.8502,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_013,SS_002,Dry Canal Entrance,OT_GROUND_005,ground,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,downloaded_source_import_pending,SS_002_GROUND_C03,-128.578,-22.585,terrain_trace_in_ue,84.77,1.0045,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,Simple if tactical,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_014,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C03,-128.563,-21.474,terrain_trace_in_ue,96.56,0.8677,canal_west_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_015,SS_002,Dry Canal Entrance,OT_GROUND_006,ground,Rocky terrain edge,project:///Game/Fab/Megascans/3D/Sandstone_Rocky_Ground_vmjjfiv/Medium/vmjjfiv_tier_2/StaticMeshes/vmjjfiv_tier_2,existing_project_asset,SS_002_GROUND_C03,-123.356,-22.888,terrain_trace_in_ue,263.21,0.9906,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None or simple,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_016,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C04,-123.404,-13.174,terrain_trace_in_ue,265.15,1.0072,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_017,SS_002,Dry Canal Entrance,OT_GROUND_001,ground,Small rock ground patch,project:///Game/Fab/Megascans/3D/Military_Trenches_Ground_Patch_Rock_S_04_yd0lfcq/Medium/SM_yd0lfcq_tier_2/StaticMeshes/SM_yd0lfcq_tier_2,existing_project_asset,SS_002_GROUND_C04,-123.547,-16.55,terrain_trace_in_ue,261.11,0.8529,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,None,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_002_GROUND_018,SS_002,Dry Canal Entrance,OT_GROUND_005,ground,Medium desert rock,source://FAB_P1A_014/desert_western_rock_medium_08_uk4cdch_high,downloaded_source_import_pending,SS_002_GROUND_C04,-123.468,-22.899,terrain_trace_in_ue,265.6,0.9729,canal_east_bank,seeded_scatter,asset_candidate_resolved_transform_still_candidate,Simple if tactical,Provisional,Preserve culvert clearance and canal center path,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
